longitude,latitude,LAC,CI
121.574001,31.323971,110643,13
121.477701,31.213121,116823,33
121.158281,31.180431,113179,13
121.158281,31.180431,113179,12
121.158281,31.180431,113179,11
121.429251,31.025561,112462,33
121.689281,31.210911,114838,33
121.434062,31.166131,112919,1
121.434062,31.166131,112919,2
121.434062,31.166131,112919,4
121.434062,31.166131,112919,5
121.495861,31.376931,101159,1
121.495861,31.376931,101159,2
121.495861,31.376931,101159,3
121.495861,31.376931,101159,4
121.495861,31.376931,101159,5
121.495861,31.376931,101159,6
121.377921,31.205121,103730,11
121.377921,31.205121,103730,12
121.377921,31.205121,103730,13
121.356437,30.982972,104647,11
121.356437,30.982972,104647,13
121.356437,30.982972,104647,12
121.397381,31.073571,112430,12
121.397381,31.073571,112430,13
121.397381,31.073571,112430,11
121.440416,31.329035,101320,11
121.440416,31.329035,101320,12
121.440416,31.329035,101320,13
121.533411,31.313411,108186,4
121.533629,31.313396,108186,1
121.533629,31.313396,108186,3
121.533629,31.313396,108186,2
121.405814,31.226624,99717,5
121.405814,31.226624,99717,4
121.405814,31.226624,99717,6
121.405814,31.226624,99717,1
121.405814,31.226624,99717,3
121.405814,31.226624,99717,2
121.017903,31.067031,31403,139
,,31403,130
,,31403,131
121.379402,31.408374,109465,11
121.379402,31.408374,109465,12
121.379402,31.408374,109465,13
121.445061,31.299901,116454,33
121.469751,31.239759,99187,3
121.469751,31.239759,99187,2
121.469751,31.239759,99187,1
121.469751,31.239759,99187,6
121.469751,31.239759,99187,5
121.469751,31.239759,99187,4
121.562773,31.264313,98406,12
121.562773,31.264313,98406,13
121.562773,31.264313,98406,11
121.349771,31.233311,111998,33
121.455973,31.155435,116094,33
121.431261,31.040041,30557,163
121.431261,31.040041,30557,162
121.431261,31.040041,30557,161
121.431261,31.040041,30557,164
121.489504,31.170348,111491,11
121.489504,31.170348,111491,13
121.489504,31.170348,111491,12
121.291071,31.820161,106312,12
121.291071,31.820161,106312,13
121.291071,31.820161,106312,11
121.439783,31.318431,104013,3
121.439783,31.318431,104013,2
121.439783,31.318431,104013,1
121.458671,31.212771,116809,33
121.313251,31.703041,118573,12
121.313251,31.703041,118573,13
121.313251,31.703041,118573,11
121.550541,31.238791,110896,1
121.647617,31.326505,106876,13
121.647617,31.326505,106876,12
121.647617,31.326505,106876,11
121.387482,30.829882,114303,11
121.387482,30.829882,114303,13
121.387482,30.829882,114303,12
121.528846,31.298533,99892,3
121.528846,31.298533,99892,2
121.528846,31.298533,99892,1
121.416211,31.272491,101369,6
121.416211,31.272491,101369,4
121.416211,31.272491,101369,5
121.416211,31.272491,101369,2
121.416211,31.272491,101369,3
121.416211,31.272491,101369,1
120.994981,31.017191,117401,13
120.994981,31.017191,117401,12
120.994981,31.017191,117401,11
121.861541,30.976551,107304,12
121.861541,30.976551,107304,13
121.861541,30.976551,107304,11
121.491601,31.247861,100089,33
121.506301,31.241511,98525,33
121.487631,31.386451,101134,12
121.487631,31.386451,101134,13
121.487631,31.386451,101134,11
121.634321,31.115731,98986,12
121.634321,31.115731,98986,13
121.634321,31.115731,98986,11
121.260731,31.020061,109232,33
121.266591,31.096541,109058,11
121.266591,31.096541,109058,13
121.266591,31.096541,109058,12
121.586211,31.314661,115026,33
121.488944,31.024028,104512,11
121.488944,31.024028,104512,12
121.488944,31.024028,104512,13
121.21681,31.23002,117455,33
121.312401,31.133881,117231,33
121.659251,31.240061,110781,33
121.421399,31.133831,103464,3
121.421399,31.133831,103464,2
121.421399,31.133831,103464,1
121.117867,31.058958,108837,12
121.117867,31.058958,108837,13
121.117867,31.058958,108837,11
121.174104,30.960409,108958,11
121.174104,30.960409,108958,12
121.174104,30.960409,108958,13
121.215341,31.035561,100630,11
121.215341,31.035561,100630,13
121.215341,31.035561,100630,12
121.536511,31.197501,115192,45
121.795131,31.018571,111171,11
121.795131,31.018571,111171,12
121.795131,31.018571,111171,13
121.440111,31.720021,106346,12
121.440111,31.720021,106346,13
121.440111,31.720021,106346,11
121.536511,31.197501,115192,44
121.536511,31.197501,115192,43
121.536511,31.197501,115192,35
121.587345,31.278165,110675,13
121.587345,31.278165,110675,12
121.587345,31.278165,110675,11
121.252541,31.177111,31234,2
121.252541,31.177111,31234,3
121.252541,31.177111,31234,1
121.324973,31.134208,104710,2
121.324973,31.134208,104710,3
121.324973,31.134208,104710,1
121.503751,31.005131,101796,13
121.503751,31.005131,101796,12
121.503751,31.005131,101796,11
,,101260,5
,,101260,4
,,101260,6
,,101260,1
,,101260,3
,,101260,2
121.342398,31.145252,116677,33
121.418351,31.156278,103338,1
121.418351,31.156278,103338,3
121.418351,31.156278,103338,2
121.442441,31.193941,113098,33
121.394391,31.452906,109431,11
121.394391,31.452906,109431,12
121.424561,31.362041,109431,13
121.369491,31.295396,105370,12
121.369491,31.295396,105370,13
121.369491,31.295396,105370,11
121.537209,31.182046,98603,3
121.537209,31.182046,98603,1
121.537209,31.182046,98603,2
121.060599,30.925781,109010,11
121.060599,30.925781,109010,13
121.060599,30.925781,109010,12
121.316995,31.281346,101589,11
121.316995,31.281346,101589,12
121.316995,31.281346,101589,13
121.041301,31.107851,117250,11
121.041301,31.107851,117250,12
121.041301,31.107851,117250,13
121.384251,31.388311,105276,11
121.384251,31.388311,105276,13
121.384251,31.388311,105276,12
121.479797,31.217753,116762,11
121.731431,31.149351,102806,13
121.731431,31.149351,102806,12
121.731431,31.149351,102806,11
121.489448,31.226842,116118,33
121.273337,31.489302,113728,11
121.273337,31.489302,113728,12
121.273337,31.489302,113728,13
121.213121,30.806428,114352,13
121.213121,30.806428,114352,12
121.213121,30.806428,114352,11
121.495851,31.233421,99293,33
121.495851,31.233421,99293,43
,,100687,1
,,100687,2
,,100687,3
,,100687,4
,,100687,5
,,100687,6
121.430479,30.910841,101641,11
121.430479,30.910841,101641,13
121.430479,30.910841,101641,12
121.430891,31.217061,115836,33
121.512461,31.307631,100272,34
121.512461,31.307631,100272,33
121.496091,31.215641,99096,12
121.496091,31.215641,99096,13
121.496091,31.215641,99096,11
121.485925,31.080183,104541,11
121.485925,31.080183,104541,13
121.485925,31.080183,104541,12
121.408771,30.897581,105955,14
121.408771,30.897581,105955,15
121.408771,30.897581,105955,16
121.408771,30.897581,105955,11
121.408771,30.897581,105955,12
121.408771,30.897581,105955,13
121.438011,31.236131,108029,33
121.703731,30.961596,109948,13
121.703731,30.961596,109948,12
121.703731,30.961596,109948,11
121.367922,31.221325,103737,6
121.367922,31.221325,103737,4
121.367922,31.221325,103737,5
121.367922,31.221325,103737,2
121.367922,31.221325,103737,3
121.367922,31.221325,103737,1
121.137971,30.820001,118397,11
121.137971,30.820001,118397,13
121.137971,30.820001,118397,12
121.453174,31.233628,107814,11
121.453174,31.233628,107814,12
121.453174,31.233628,107814,13
121.393936,31.234288,103898,11
121.393936,31.234288,103898,12
121.393936,31.234288,103898,13
121.492011,31.053182,108320,12
121.492011,31.053182,108320,13
121.492011,31.053182,108320,11
121.521561,31.223631,110623,4
121.569151,31.112901,98952,2
121.569151,31.112901,98952,3
121.569151,31.112901,98952,1
121.174545,30.888423,102063,13
121.174545,30.888423,102063,12
121.174545,30.888423,102063,11
121.890556,30.872851,111126,11
121.890556,30.872851,111126,12
121.890556,30.872851,111126,13
121.336801,30.745861,106214,33
121.874808,30.990541,29278,141
121.874808,30.990541,29278,140
121.874808,30.990541,29278,139
121.406292,31.179047,103196,13
121.406292,31.179047,103196,12
121.406292,31.179047,103196,11
121.351931,31.228151,111832,34
121.351931,31.228151,111832,33
121.211815,31.351427,113780,11
121.211815,31.351427,113780,12
121.211815,31.351427,113780,13
121.003146,30.998396,105059,11
121.003146,30.998396,105059,12
121.003146,30.998396,105059,13
121.558913,30.984098,109929,11
121.558913,30.984098,109929,12
121.558913,30.984098,109929,13
121.147771,31.186051,113185,13
121.147771,31.186051,113185,12
121.147771,31.186051,113185,11
121.479541,31.369471,101332,12
121.479541,31.369471,101332,13
121.479541,31.369471,101332,11
121.375511,31.148586,100383,12
121.375511,31.148586,100383,13
121.375511,31.148586,100383,11
121.130313,30.874908,118342,11
121.130313,30.874908,118342,13
121.130313,30.874908,118342,12
121.587948,31.072647,114765,11
121.489061,31.176941,106578,3
121.489061,31.176941,106578,2
121.389951,31.173851,116516,12
121.389951,31.173851,116516,13
121.389951,31.173851,116516,11
121.223678,30.996227,100629,3
121.223678,30.996227,100629,2
121.223678,30.996227,100629,1
121.489061,31.176941,106578,1
121.450581,31.236781,107680,33
121.214021,31.034731,100859,33
121.526911,31.224681,102615,33
121.292656,31.218986,104671,11
121.292656,31.218986,104671,13
121.292656,31.218986,104671,12
121.523883,31.213501,111370,11
121.523784,31.213261,111370,12
121.523784,31.213261,111370,13
121.378951,31.631028,102214,11
121.378951,31.631028,102214,12
121.378951,31.631028,102214,13
121.613171,31.157501,111337,34
121.613171,31.157501,111337,33
121.493669,31.360653,101298,11
121.493669,31.360653,101298,13
121.493669,31.360653,101298,12
121.484991,31.344481,109552,33
121.289051,31.223511,116657,33
121.289051,31.223511,116657,34
121.371626,31.240444,103756,13
121.371626,31.240444,103756,12
121.371626,31.240444,103756,11
121.574021,31.101981,111271,33
121.434548,31.172681,99145,12
121.434548,31.172681,99145,13
121.434548,31.172681,99145,11
121.298231,31.192171,113302,33
121.297821,31.191141,113302,34
121.298231,31.192171,113302,43
121.297821,31.191141,113302,44
121.445251,31.227351,111936,43
121.445251,31.227351,111936,33
121.688571,31.238341,110695,12
121.688571,31.238341,110695,13
121.688571,31.238341,110695,11
121.688571,31.238341,110695,16
121.688571,31.238341,110695,14
121.688571,31.238341,110695,15
121.458681,31.315301,104069,3
121.458681,31.315301,104069,2
121.458681,31.315301,104069,1
121.579241,31.311521,98679,12
121.579241,31.311521,98679,13
121.579241,31.311521,98679,11
121.527431,31.282271,112257,33
121.596976,31.179252,111101,33
121.596976,31.179252,111101,34
121.596976,31.179252,111101,35
121.645511,31.228331,110950,33
121.292381,31.367351,101521,11
121.292381,31.367351,101521,12
121.292381,31.367351,101521,13
121.257351,30.860871,106083,13
121.257351,30.860871,106083,12
121.257351,30.860871,106083,11
121.408581,31.190981,112759,33
121.478261,31.202361,103582,33
121.463469,31.427314,109499,11
121.463469,31.427314,109499,12
121.463469,31.427314,109499,13
121.223601,31.005271,109198,33
121.140641,31.157831,100906,13
121.140641,31.157831,100906,12
121.140641,31.157831,100906,11
121.252551,31.273602,101575,11
121.252551,31.273602,101575,12
121.252551,31.273602,101575,13
121.724251,30.938241,105850,13
121.724251,30.938241,105850,12
121.724251,30.938241,105850,11
,,108068,5
,,108068,4
,,108068,6
121.464301,31.242238,108068,1
121.464301,31.242238,108068,3
121.464301,31.242238,108068,2
121.466711,31.292551,104073,1
121.466711,31.292551,104073,3
121.466711,31.292551,104073,2
121.466711,31.292551,104073,5
121.466711,31.292551,104073,4
121.466711,31.292551,104073,6
121.315161,31.175481,116697,33
121.650372,31.149021,28953,131
121.658061,31.147691,28953,130
121.650372,31.149021,28953,129
121.293521,31.207861,108798,33
121.351421,31.365451,110463,33
121.549701,31.327631,108090,5
121.549701,31.327631,108090,4
121.549701,31.327631,108090,6
121.549701,31.327631,108090,1
121.549701,31.327631,108090,3
121.549701,31.327631,108090,2
121.724121,30.946011,105918,16
121.724121,30.946011,105918,14
121.724121,30.946011,105918,15
121.724121,30.946011,105918,12
121.724121,30.946011,105918,13
121.724121,30.946011,105918,11
121.350161,31.157181,108455,33
121.468963,31.589749,102240,11
121.468963,31.589749,102240,12
121.468963,31.589749,102240,13
121.656411,31.142521,28952,131
121.656411,31.142521,28952,130
121.656411,31.142521,28952,129
121.606391,31.038431,107430,3
121.606391,31.038431,107430,2
121.606391,31.038431,107430,1
121.258911,31.188181,113356,33
121.498801,31.233591,113065,33
121.498801,31.233591,113065,43
121.585131,31.183191,28886,161
121.516791,31.298761,100261,34
121.516791,31.298761,100261,33
121.621491,30.990071,105794,11
121.621491,30.990071,105794,12
121.621491,30.990071,105794,13
121.416881,31.188381,113044,43
121.416881,31.188381,113044,33
121.622153,31.199797,106528,11
121.622153,31.199797,106528,12
121.622153,31.199797,106528,13
121.439611,31.223551,115938,34
121.439611,31.223551,115938,33
121.633799,31.205854,106638,11
121.633799,31.205854,106638,13
121.633799,31.205854,106638,12
,,114689,6
,,114689,5
,,114689,4
,,114689,3
,,114689,2
,,114689,1
121.503421,31.245301,98469,33
121.514301,31.205511,107243,33
121.187778,31.352206,105608,13
121.187778,31.352206,105608,12
121.187778,31.352206,105608,11
121.640711,31.052251,115317,12
121.640711,31.052251,115317,13
121.640711,31.052251,115317,11
121.546695,31.359224,106515,13
121.546695,31.359224,106515,12
121.546695,31.359224,106515,11
121.414801,31.210131,107948,33
,,107948,43
121.050741,31.105221,31286,134
121.042001,31.105101,31286,130
121.042001,31.105101,31286,131
121.050741,31.105221,31286,132
121.050741,31.105221,31286,133
121.042001,31.105101,31286,129
121.212551,30.954851,109122,13
121.212551,30.954851,109122,12
121.212551,30.954851,109122,11
121.151061,30.927406,100713,1
121.141231,30.927401,100713,4
121.146559,31.015528,31189,33
121.425951,31.305735,101271,1
121.426018,31.305653,101271,2
121.425943,31.305561,101271,3
121.425951,31.305735,101271,4
121.426018,31.305653,101271,5
121.425943,31.305561,101271,6
121.514031,31.205851,106964,33
,,28903,139
121.425211,31.236211,112079,34
121.425211,31.236211,112079,33
121.493061,31.213421,99337,11
121.493061,31.213421,99337,12
121.493061,31.213421,99337,13
121.342293,31.245168,101424,11
121.342293,31.245168,101424,13
121.342293,31.245168,101424,12
121.532441,31.265731,110372,11
121.306771,31.116121,104739,1
121.306771,31.116121,104739,2
121.306771,31.116121,104739,3
121.436101,31.246791,99785,33
121.436101,31.246791,99785,34
121.784381,31.358271,106470,33
121.784381,31.358271,106470,34
121.524833,31.223339,110623,5
121.454141,31.221521,103658,33
121.357581,31.200291,29928,33
121.374021,31.134361,112618,33
121.459179,31.263371,99961,13
121.459179,31.263371,99961,12
121.459179,31.263371,99961,11
121.716651,31.407131,102338,12
121.716651,31.407131,102338,13
121.716651,31.407131,102338,11
121.303771,31.228675,108585,14
121.303771,31.228675,108585,15
121.303771,31.228675,108585,16
121.303771,31.228675,108585,11
121.303771,31.228675,108585,12
121.303771,31.228675,108585,13
121.418147,31.030284,112428,16
121.418147,31.030284,112428,14
121.418147,31.030284,112428,15
121.418147,31.030284,112428,12
121.418147,31.030284,112428,13
121.418147,31.030284,112428,11
121.707761,31.115411,99001,13
121.707761,31.115411,99001,12
121.707761,31.115411,99001,11
121.354941,31.142761,116668,33
121.296971,31.194811,113299,33
121.598661,31.206681,110176,33
121.227481,31.055271,110335,33
121.736131,31.034251,111203,11
121.736131,31.034251,111203,13
121.736131,31.034251,111203,12
121.620058,30.871572,109954,12
121.620058,30.871572,109954,13
121.620058,30.871572,109954,11
121.393841,31.312171,101232,5
121.393841,31.312171,101232,4
121.393841,31.312171,101232,6
121.393841,31.312171,101232,1
121.393841,31.312171,101232,3
121.393841,31.312171,101232,2
121.342871,30.715421,101907,5
121.342871,30.715421,101907,4
121.342871,30.715421,101907,6
121.342871,30.715421,101907,1
121.342871,30.715421,101907,3
121.342871,30.715421,101907,2
121.397401,31.216501,107843,5
121.397401,31.216501,107843,4
121.397401,31.216501,107843,1
121.397401,31.216501,107843,2
121.411659,31.394477,105345,13
121.411659,31.394477,105345,12
121.411659,31.394477,105345,11
121.293594,31.175296,117363,12
121.293594,31.175296,117363,13
121.293594,31.175296,117363,11
121.435001,31.205611,116853,33
121.601661,30.995561,105938,11
121.601661,30.995561,105938,12
121.601661,30.995561,105938,13
121.472291,31.209011,116746,6
121.472291,31.209011,116746,4
121.472291,31.209011,116746,5
121.478132,31.199103,116746,2
121.478132,31.199103,116746,3
121.478132,31.199103,116746,1
121.409975,31.239138,99652,13
121.409975,31.239138,99652,12
121.409975,31.239138,99652,11
121.559511,31.108131,98998,11
121.559511,31.108131,98998,13
121.559511,31.108131,98998,12
121.431256,31.427018,109502,12
121.431256,31.427018,109502,13
121.431256,31.427018,109502,11
121.455831,31.241111,110470,11
121.441554,31.128342,103342,2
121.441554,31.128342,103342,3
121.441554,31.128342,103342,1
121.419198,31.357691,105273,13
121.419198,31.357691,105273,12
121.419198,31.357691,105273,11
121.349761,30.725151,101914,5
121.349761,30.725151,101914,4
121.349761,30.725151,101914,6
121.349761,30.725151,101914,1
121.349761,30.725151,101914,3
121.349761,30.725151,101914,2
121.846255,31.524653,106275,11
121.846255,31.524653,106275,12
121.846255,31.524653,106275,13
121.323541,31.196441,111768,43
121.323541,31.196441,111768,44
121.323541,31.196441,111768,45
121.315571,31.291761,109785,33
121.315571,31.291761,109785,34
121.029908,30.882865,114178,12
121.029908,30.882865,114178,13
121.029908,30.882865,114178,11
121.725905,31.028029,98907,11
121.725905,31.028029,98907,12
121.725905,31.028029,98907,13
121.684211,31.245481,106882,13
121.684211,31.245481,106882,12
121.684211,31.245481,106882,11
121.445631,31.337381,101329,1
121.445631,31.337381,101329,2
121.445631,31.337381,101329,3
121.298471,31.804461,118693,11
121.298471,31.804461,118693,13
121.298471,31.804461,118693,12
121.463751,31.234861,112813,33
121.611938,31.335936,106563,13
121.611938,31.335936,106563,12
121.611938,31.335936,106563,11
121.371541,31.210141,107627,33
121.737266,31.055503,98840,11
121.737266,31.055503,98840,12
121.737266,31.055503,98840,13
121.859923,31.035471,107380,11
121.859923,31.035471,107380,13
121.859923,31.035471,107380,12
121.246744,31.218571,101038,11
121.246744,31.218571,101038,12
121.246744,31.218571,101038,13
121.427541,31.620871,32729,161
121.309801,31.242121,117938,34
121.309801,31.242121,117938,33
121.073763,30.892032,118290,12
121.073763,30.892032,118290,13
121.073763,30.892032,118290,11
121.335819,30.855327,114204,11
121.335819,30.855327,114204,13
121.335819,30.855327,114204,12
,,107021,11
121.495121,31.183721,110087,13
121.495121,31.183721,110087,12
121.495121,31.183721,110087,11
121.454451,30.949011,110065,33
121.492238,31.172454,98597,1
121.197701,31.093621,108804,11
121.197701,31.093621,108804,13
121.197701,31.093621,108804,12
121.492238,31.172454,98597,2
121.546801,31.224813,111480,3
121.546801,31.224813,111480,2
121.546801,31.224813,111480,1
121.546801,31.224813,111480,6
121.546801,31.224813,111480,5
121.546801,31.224813,111480,4
121.518371,31.068441,108481,34
121.518371,31.068441,108481,33
121.518371,31.068441,108481,43
121.515355,31.306727,104009,2
121.515355,31.306727,104009,3
121.515355,31.306727,104009,1
121.365661,31.198401,111685,33
121.532888,30.921672,105968,14
121.532888,30.921672,105968,15
121.532888,30.921672,105968,16
121.532888,30.921672,105968,11
121.532888,30.921672,105968,12
121.532888,30.921672,105968,13
121.520531,31.276046,103966,2
121.520531,31.276046,103966,3
121.520531,31.276046,103966,1
121.163971,31.294381,113896,33
121.474785,31.268528,103942,13
121.474785,31.268528,103942,12
121.473611,31.269044,103942,11
,,100117,4
121.515653,31.295414,100117,1
121.508569,31.270812,99927,11
121.508569,31.270812,99927,12
121.508569,31.270812,99927,13
121.364041,31.306531,117555,11
121.364041,31.306531,117555,12
121.364041,31.306531,117555,13
121.281582,31.092545,104773,12
121.281582,31.092545,104773,13
121.281582,31.092545,104773,11
121.448661,30.905131,101655,6
121.448661,30.905131,101655,5
121.448661,30.905131,101655,4
121.448661,30.905131,101655,3
121.448661,30.905131,101655,2
121.448661,30.905131,101655,1
121.376151,31.225121,29880,161
121.514691,31.368021,98669,5
121.514691,31.368021,98669,4
121.514691,31.368021,98669,6
121.514691,31.368021,98669,1
121.514691,31.368021,98669,3
121.514691,31.368021,98669,2
121.425036,31.140581,112649,11
121.421051,31.062465,100574,3
121.421051,31.062465,100574,2
121.421051,31.062465,100574,1
120.881571,31.101541,117337,12
120.881571,31.101541,117337,13
120.881571,31.101541,117337,11
121.505328,31.187391,98722,1
121.505366,31.188154,98722,3
121.505366,31.188154,98722,2
121.453632,31.205273,103472,12
121.453632,31.205273,103472,13
121.453632,31.205273,103472,11
121.358851,31.387582,105311,13
121.358851,31.387582,105311,12
121.358851,31.387582,105311,11
121.662651,31.096891,107482,11
121.662651,31.096891,107482,12
121.662651,31.096891,107482,13
121.504041,31.086911,110291,33
121.560301,31.369276,107130,13
121.560301,31.369276,107130,12
121.560301,31.369276,107130,11
121.417926,31.188474,112857,11
121.321989,31.228582,100581,11
121.321989,31.228582,100581,13
121.321989,31.228582,100581,12
121.333791,31.015841,104768,12
121.333791,31.015841,104768,13
121.333791,31.015841,104768,11
121.753027,30.976931,115318,12
121.753027,30.976931,115318,13
121.753027,30.976931,115318,11
121.838591,30.931541,111164,12
121.838591,30.931541,111164,13
121.838591,30.931541,111164,11
121.576401,31.168801,106613,1
121.576401,31.168801,106613,2
121.576401,31.168801,106613,3
121.576401,31.168801,106613,4
121.576401,31.168801,106613,5
121.576401,31.168801,106613,6
121.362596,31.154675,100475,13
121.362596,31.154675,100475,12
121.362596,31.154675,100475,11
121.391791,31.469507,109353,11
121.391791,31.469507,109353,13
121.391791,31.469507,109353,12
121.509691,31.025889,108359,12
121.509691,31.025889,108359,13
121.509691,31.025889,108359,11
121.461031,31.245501,112317,34
121.461031,31.245501,112317,33
121.255391,31.824571,106424,13
121.255391,31.824571,106424,12
121.255391,31.824571,106424,11
121.352663,31.136629,100524,1
121.352663,31.136629,100524,3
121.352663,31.136629,100524,2
121.352663,31.136629,100524,5
121.352663,31.136629,100524,4
121.352663,31.136629,100524,6
121.485561,31.245011,99260,33
121.485561,31.245011,99260,34
121.199381,31.134172,31090,140
121.199381,31.134172,31090,141
121.199381,31.134172,31090,139
121.236611,31.173961,104967,13
121.236611,31.173961,104967,12
121.236611,31.173961,104967,11
121.152509,31.300237,105514,11
121.152482,31.298972,105514,12
121.575662,31.213372,106526,11
121.575662,31.213372,106526,12
121.575662,31.213372,106526,13
121.459179,31.263371,99961,2
121.459179,31.263371,99961,3
121.459179,31.263371,99961,1
121.156047,31.045294,108928,13
121.156047,31.045294,108928,12
121.156047,31.045294,108928,11
121.442371,31.123676,103289,2
121.442371,31.123676,103289,3
121.442371,31.123676,103289,1
121.790251,30.891931,115367,13
121.790251,30.891931,115367,12
121.790251,30.891931,115367,11
121.194121,30.838431,106127,11
121.194121,30.838431,106127,12
121.194121,30.838431,106127,13
121.532514,31.679695,106289,11
121.532514,31.679695,106289,12
121.532514,31.679695,106289,13
121.430736,31.239285,99654,13
121.430736,31.239285,99654,12
121.430736,31.239285,99654,11
121.452221,31.244441,110468,11
121.351932,31.475341,113460,13
121.351932,31.475341,113460,12
121.351932,31.475341,113460,11
121.481521,31.214561,110272,33
,,102836,43
121.502751,31.240571,102836,33
121.474931,31.199411,110526,11
121.474931,31.199411,110526,12
121.248191,31.392415,101446,12
121.248191,31.392415,101446,13
121.248191,31.392415,101446,11
121.562101,31.191421,106996,33
121.471951,31.271881,104189,33
121.381111,31.048381,112599,33
121.497211,31.282161,112350,33
121.497211,31.282161,112350,43
121.301531,31.159901,114564,1
121.301531,31.159901,114564,2
121.301531,31.159901,114564,3
121.370519,31.172664,100501,13
121.370519,31.172664,100501,12
121.370519,31.172664,100501,11
121.417206,31.094756,108593,12
121.417206,31.094756,108593,13
121.417206,31.094756,108593,11
121.112019,31.261716,113265,11
121.112019,31.261716,113265,12
121.112019,31.261716,113265,13
121.458981,31.043305,104513,13
121.458981,31.043305,104513,12
121.458981,31.043305,104513,11
121.398711,31.348441,117583,12
121.398711,31.348441,117583,13
121.398711,31.348441,117583,11
121.705298,31.141099,106774,13
121.705298,31.141099,106774,12
121.705298,31.141099,106774,11
121.557214,31.251698,111580,11
121.557214,31.251698,111580,13
121.557214,31.251698,111580,12
121.662441,31.550561,102373,12
121.662441,31.550561,102373,13
121.662441,31.550561,102373,11
121.489141,30.940061,114078,33
121.524231,31.208801,106966,33
121.386516,31.266491,103835,11
121.386516,31.266491,103835,13
121.386516,31.266491,103835,12
121.337001,31.254601,118084,1
121.337001,31.254601,118084,3
121.337001,31.254601,118084,2
121.453153,31.279883,108080,12
121.453153,31.279883,108080,13
121.453153,31.279883,108080,11
121.690984,31.247231,102558,11
121.690984,31.247231,102558,12
121.690984,31.247231,102558,13
121.455981,31.176051,113014,33
121.455981,31.176051,113014,43
121.299361,30.800211,114412,33
121.299361,30.800211,114412,34
121.073301,30.857111,106092,14
121.073301,30.857111,106092,15
121.073301,30.857111,106092,16
121.073301,30.857111,106092,11
121.073301,30.857111,106092,12
121.073301,30.857111,106092,13
121.115001,31.162501,31305,129
121.115331,31.162741,31305,134
121.115001,31.162501,31305,131
121.115001,31.162501,31305,130
121.115331,31.162741,31305,133
121.115331,31.162741,31305,132
121.568051,31.216241,103152,45
121.513061,31.307781,116396,33
121.456244,31.221833,103186,12
121.456244,31.221833,103186,13
121.456244,31.221833,103186,11
121.767323,30.955482,107325,12
121.767323,30.955482,107325,13
121.767323,30.955482,107325,11
121.767323,30.955482,107325,16
121.767323,30.955482,107325,14
121.767323,30.955482,107325,15
121.291821,31.134871,117172,33
121.497004,31.244596,110911,6
121.497004,31.244596,110911,4
121.497004,31.244596,110911,5
121.497004,31.244596,110911,2
121.497004,31.244596,110911,3
121.497004,31.244596,110911,1
121.302391,30.891331,118512,33
121.607151,31.256191,114834,33
121.414207,31.129981,108641,11
121.250681,31.346171,109779,33
121.499521,31.187441,99522,11
,,108244,4
121.555521,31.276351,108244,1
121.432373,30.851131,105920,11
121.432373,30.851131,105920,12
121.432373,30.851131,105920,13
121.432373,30.851131,105920,14
121.432373,30.851131,105920,15
121.432373,30.851131,105920,16
121.574211,31.340911,106637,6
121.574211,31.340911,106637,5
121.574211,31.340911,106637,4
121.574211,31.340911,106637,3
121.574211,31.340911,106637,2
121.574211,31.340911,106637,1
121.233041,31.006711,109204,33
121.509721,31.277111,112345,33
121.533296,31.284741,100142,1
121.183051,30.951285,109007,11
121.183051,30.951285,109007,12
121.183051,30.951285,109007,13
121.513781,31.255706,103965,6
121.513781,31.255706,103965,4
121.513781,31.255706,103965,5
121.513781,31.255706,103965,2
121.513781,31.255706,103965,3
121.513781,31.255706,103965,1
121.251771,31.129731,108815,13
121.251771,31.129731,108815,12
121.251771,31.129731,108815,11
121.351691,31.213621,111634,4
121.352011,31.213551,111634,1
121.509021,31.176521,102589,33
121.55481,31.35486,114898,33
121.463791,30.901471,101645,4
121.463791,30.901471,101645,5
121.463791,30.901471,101645,6
121.463791,30.901471,101645,1
121.463791,30.901471,101645,2
121.463791,30.901471,101645,3
,,100540,3
,,100540,2
,,100540,1
,,100540,6
,,100540,5
,,100540,4
121.695771,31.396181,32754,33
121.290148,31.208928,108382,13
121.290148,31.208928,108382,12
121.290148,31.208928,108382,11
121.480221,31.391541,117749,33
121.802261,31.149881,102820,43
121.802261,31.149881,102820,46
,,102820,45
,,102820,44
,,102820,53
121.802261,31.149881,102820,33
121.802261,31.149881,102820,36
121.802261,31.149881,102820,35
121.802261,31.149881,102820,34
121.382914,31.189219,100493,13
121.382914,31.189219,100493,12
121.382914,31.189219,100493,11
121.243199,31.225285,113231,11
121.243199,31.225285,113231,12
121.243199,31.225285,113231,13
121.638873,31.191454,106919,11
121.638873,31.191454,106919,13
121.638873,31.191454,106919,12
121.396732,31.655918,102327,12
121.396732,31.655918,102327,13
121.396732,31.655918,102327,11
121.470958,31.054037,116518,12
121.470958,31.054037,116518,13
121.470958,31.054037,116518,11
121.632371,31.216011,102504,11
121.632371,31.216011,102504,12
121.632371,31.216011,102504,13
121.384756,31.291399,111619,13
121.384756,31.291399,111619,12
121.384756,31.291399,111619,11
121.114851,30.950951,117080,13
121.114851,30.950951,117080,12
121.114851,30.950951,117080,11
121.530036,31.202326,98723,1
121.258004,31.402791,101412,12
121.258004,31.402791,101412,11
121.417194,31.285135,104003,11
121.417194,31.285135,104003,13
121.417194,31.285135,104003,12
